nom_chaine,heure,contexte_jour,est_ramadan,est_ferie,age_groupe_pred,sexe_pred,revenu_pred,nb_foyers
Attessia TV,15,Lundi,0,0,35-44,F,faible,22
Attessia TV,15,Lundi,0,0,35-44,F,moyen,26
Attessia TV,15,Lundi,0,0,35-44,H,eleve,2
Attessia TV,15,Lundi,0,0,35-44,H,faible,38
Attessia TV,15,Lundi,0,0,35-44,H,moyen,104
Attessia TV,15,Lundi,0,0,45+,F,eleve,2
Attessia TV,15,Lundi,0,0,45+,F,faible,28
Attessia TV,15,Lundi,0,0,45+,F,moyen,44
Attessia TV,15,Lundi,0,0,45+,H,eleve,2
Attessia TV,15,Lundi,0,0,45+,H,faible,60
Attessia TV,15,Lundi,0,0,45+,H,moyen,106
Attessia TV,15,Mardi,0,0,18-24,F,faible,2
Attessia TV,15,Mardi,0,0,18-24,F,moyen,2
Attessia TV,15,Mardi,0,0,18-24,H,faible,2
Attessia TV,15,Mardi,0,0,18-24,H,moyen,14
Attessia TV,15,Mardi,0,0,25-34,F,faible,10
Attessia TV,15,Mardi,0,0,25-34,F,moyen,10
Attessia TV,15,Mardi,0,0,25-34,H,faible,22
Attessia TV,15,Mardi,0,0,25-34,H,moyen,46
Attessia TV,15,Mardi,0,0,35-44,F,faible,24
Attessia TV,15,Mardi,0,0,35-44,F,moyen,18
Attessia TV,15,Mardi,0,0,35-44,H,faible,44
Attessia TV,15,Mardi,0,0,35-44,H,moyen,62
Attessia TV,15,Mardi,0,0,45+,F,faible,32
Attessia TV,15,Mardi,0,0,45+,F,moyen,28
Attessia TV,15,Mardi,0,0,45+,H,faible,62
Attessia TV,15,Mardi,0,0,45+,H,moyen,88
Attessia TV,15,Mercredi,0,0,18-24,H,faible,2
Attessia TV,15,Mercredi,0,0,18-24,H,moyen,6
Attessia TV,15,Mercredi,0,0,25-34,F,faible,2
Attessia TV,15,Mercredi,0,0,25-34,F,moyen,10
Attessia TV,15,Mercredi,0,0,25-34,H,faible,14
Attessia TV,15,Mercredi,0,0,25-34,H,moyen,34
Attessia TV,15,Mercredi,0,0,35-44,F,eleve,2
Attessia TV,15,Mercredi,0,0,35-44,F,faible,10
Attessia TV,15,Mercredi,0,0,35-44,F,moyen,36
Attessia TV,15,Mercredi,0,0,35-44,H,eleve,2
Attessia TV,15,Mercredi,0,0,35-44,H,faible,56
Attessia TV,15,Mercredi,0,0,35-44,H,moyen,72
Attessia TV,15,Mercredi,0,0,45+,F,faible,32
Attessia TV,15,Mercredi,0,0,45+,F,moyen,36
Attessia TV,15,Mercredi,0,0,45+,H,eleve,2
Attessia TV,15,Mercredi,0,0,45+,H,faible,58
Attessia TV,15,Mercredi,0,0,45+,H,moyen,78
Attessia TV,15,Samedi,0,0,18-24,F,faible,2
Attessia TV,15,Samedi,0,0,18-24,F,moyen,4
Attessia TV,15,Samedi,0,0,18-24,H,eleve,2
Attessia TV,15,Samedi,0,0,18-24,H,faible,4
Attessia TV,15,Samedi,0,0,18-24,H,moyen,4
Attessia TV,15,Samedi,0,0,25-34,F,faible,6
Attessia TV,15,Samedi,0,0,25-34,F,moyen,10
Attessia TV,15,Samedi,0,0,25-34,H,eleve,2
Attessia TV,15,Samedi,0,0,25-34,H,faible,34
Attessia TV,15,Samedi,0,0,25-34,H,moyen,64
Attessia TV,15,Samedi,0,0,35-44,F,faible,16
Attessia TV,15,Samedi,0,0,35-44,F,moyen,54
Attessia TV,15,Samedi,0,0,35-44,H,eleve,2
Attessia TV,15,Samedi,0,0,35-44,H,faible,64
Attessia TV,15,Samedi,0,0,35-44,H,moyen,116
Attessia TV,15,Samedi,0,0,45+,F,faible,28
Attessia TV,15,Samedi,0,0,45+,F,moyen,44
Attessia TV,15,Samedi,0,0,45+,H,faible,92
Attessia TV,15,Samedi,0,0,45+,H,moyen,130
Attessia TV,15,Vendredi,0,0,18-24,F,moyen,4
Attessia TV,15,Vendredi,0,0,18-24,H,faible,8
Attessia TV,15,Vendredi,0,0,18-24,H,moyen,6
Attessia TV,15,Vendredi,0,0,25-34,F,faible,10
Attessia TV,15,Vendredi,0,0,25-34,F,moyen,6
Attessia TV,15,Vendredi,0,0,25-34,H,faible,26
Attessia TV,15,Vendredi,0,0,25-34,H,moyen,24
Attessia TV,15,Vendredi,0,0,35-44,F,eleve,2
Attessia TV,15,Vendredi,0,0,35-44,F,faible,12
Attessia TV,15,Vendredi,0,0,35-44,F,moyen,34
Attessia TV,15,Vendredi,0,0,35-44,H,faible,46
Attessia TV,15,Vendredi,0,0,35-44,H,moyen,54
Attessia TV,15,Vendredi,0,0,45+,F,faible,14
Attessia TV,15,Vendredi,0,0,45+,F,moyen,38
Attessia TV,15,Vendredi,0,0,45+,H,eleve,4
Attessia TV,15,Vendredi,0,0,45+,H,faible,62
Attessia TV,15,Vendredi,0,0,45+,H,moyen,102
Attessia TV,16,Dimanche,0,0,18-24,F,faible,10
Attessia TV,16,Dimanche,0,0,18-24,F,moyen,4
Attessia TV,16,Dimanche,0,0,18-24,H,eleve,2
Attessia TV,16,Dimanche,0,0,18-24,H,faible,10
Attessia TV,16,Dimanche,0,0,18-24,H,moyen,20
Attessia TV,16,Dimanche,0,0,25-34,F,faible,36
Attessia TV,16,Dimanche,0,0,25-34,F,moyen,66
Attessia TV,16,Dimanche,0,0,25-34,H,faible,92
Attessia TV,16,Dimanche,0,0,25-34,H,moyen,128
Attessia TV,16,Dimanche,0,0,35-44,F,faible,86
Attessia TV,16,Dimanche,0,0,35-44,F,moyen,92
Attessia TV,16,Dimanche,0,0,35-44,H,faible,122
Attessia TV,16,Dimanche,0,0,35-44,H,moyen,248
Attessia TV,16,Dimanche,0,0,45+,F,faible,54
Attessia TV,16,Dimanche,0,0,45+,F,moyen,92
Attessia TV,16,Dimanche,0,0,45+,H,eleve,6
Attessia TV,16,Dimanche,0,0,45+,H,faible,126
Attessia TV,16,Dimanche,0,0,45+,H,moyen,228
Attessia TV,16,Jeudi,0,1,18-24,F,faible,2
Attessia TV,16,Jeudi,0,1,18-24,F,moyen,4
Attessia TV,16,Jeudi,0,1,18-24,H,eleve,2
Attessia TV,16,Jeudi,0,1,18-24,H,faible,14
Attessia TV,16,Jeudi,0,1,18-24,H,moyen,26
Attessia TV,16,Jeudi,0,1,25-34,F,eleve,2
Attessia TV,16,Jeudi,0,1,25-34,F,faible,46
Attessia TV,16,Jeudi,0,1,25-34,F,moyen,84
Attessia TV,16,Jeudi,0,1,25-34,H,eleve,8
Attessia TV,16,Jeudi,0,1,25-34,H,faible,154
Attessia TV,16,Jeudi,0,1,25-34,H,moyen,212
Attessia TV,16,Jeudi,0,1,35-44,F,eleve,4
Attessia TV,16,Jeudi,0,1,35-44,F,faible,70
Attessia TV,16,Jeudi,0,1,35-44,F,moyen,90
Attessia TV,16,Jeudi,0,1,35-44,H,eleve,10
Attessia TV,16,Jeudi,0,1,35-44,H,faible,222
Attessia TV,16,Jeudi,0,1,35-44,H,moyen,408
Attessia TV,16,Jeudi,0,1,45+,F,eleve,2
Attessia TV,16,Jeudi,0,1,45+,F,faible,56
Attessia TV,16,Jeudi,0,1,45+,F,moyen,122
Attessia TV,16,Jeudi,0,1,45+,H,eleve,6
Attessia TV,16,Jeudi,0,1,45+,H,faible,186
Attessia TV,16,Jeudi,0,1,45+,H,moyen,240
Attessia TV,16,Lundi,0,0,18-24,F,faible,6
Attessia TV,16,Lundi,0,0,18-24,F,moyen,6
Attessia TV,16,Lundi,0,0,18-24,H,faible,4
Attessia TV,16,Lundi,0,0,18-24,H,moyen,10
Attessia TV,16,Lundi,0,0,25-34,F,faible,18
Attessia TV,16,Lundi,0,0,25-34,F,moyen,42
Attessia TV,16,Lundi,0,0,25-34,H,faible,68
Attessia TV,16,Lundi,0,0,25-34,H,moyen,112
Attessia TV,16,Lundi,0,0,35-44,F,eleve,2
Attessia TV,16,Lundi,0,0,35-44,F,faible,44
Attessia TV,16,Lundi,0,0,35-44,F,moyen,48
Attessia TV,16,Lundi,0,0,35-44,H,faible,90
Attessia TV,16,Lundi,0,0,35-44,H,moyen,180
Attessia TV,16,Lundi,0,0,45+,F,eleve,2
Attessia TV,16,Lundi,0,0,45+,F,faible,28
Attessia TV,16,Lundi,0,0,45+,F,moyen,72
Attessia TV,16,Lundi,0,0,45+,H,eleve,2
Attessia TV,16,Lundi,0,0,45+,H,faible,124
Attessia TV,16,Lundi,0,0,45+,H,moyen,132
Attessia TV,16,Mardi,0,0,18-24,F,moyen,4
Attessia TV,16,Mardi,0,0,18-24,H,faible,20
Attessia TV,16,Mardi,0,0,18-24,H,moyen,16
Attessia TV,16,Mardi,0,0,25-34,F,faible,24
Attessia TV,16,Mardi,0,0,25-34,F,moyen,42
Attessia TV,16,Mardi,0,0,25-34,H,faible,78
Attessia TV,16,Mardi,0,0,25-34,H,moyen,118
Attessia TV,16,Mardi,0,0,35-44,F,faible,42
Attessia TV,16,Mardi,0,0,35-44,F,moyen,66
Attessia TV,16,Mardi,0,0,35-44,H,eleve,2
Attessia TV,16,Mardi,0,0,35-44,H,faible,126
Attessia TV,16,Mardi,0,0,35-44,H,moyen,178
Attessia TV,16,Mardi,0,0,45+,F,eleve,2
Attessia TV,16,Mardi,0,0,45+,F,faible,52
Attessia TV,16,Mardi,0,0,45+,F,moyen,54
Attessia TV,16,Mardi,0,0,45+,H,eleve,4
Attessia TV,16,Mardi,0,0,45+,H,faible,110
Attessia TV,16,Mardi,0,0,45+,H,moyen,158
Attessia TV,16,Mercredi,0,0,18-24,F,moyen,6
Attessia TV,16,Mercredi,0,0,18-24,H,faible,6
Attessia TV,16,Mercredi,0,0,18-24,H,moyen,14
Attessia TV,16,Mercredi,0,0,25-34,F,faible,30
Attessia TV,16,Mercredi,0,0,25-34,F,moyen,38
Attessia TV,16,Mercredi,0,0,25-34,H,eleve,2
Attessia TV,16,Mercredi,0,0,25-34,H,faible,104
Attessia TV,16,Mercredi,0,0,25-34,H,moyen,112
Attessia TV,16,Mercredi,0,0,35-44,F,faible,26
Attessia TV,16,Mercredi,0,0,35-44,F,moyen,44
Attessia TV,16,Mercredi,0,0,35-44,H,eleve,6
Attessia TV,16,Mercredi,0,0,35-44,H,faible,112
Attessia TV,16,Mercredi,0,0,35-44,H,moyen,174
Attessia TV,16,Mercredi,0,0,45+,F,eleve,2
Attessia TV,16,Mercredi,0,0,45+,F,faible,34
Attessia TV,16,Mercredi,0,0,45+,F,moyen,74
Attessia TV,16,Mercredi,0,0,45+,H,eleve,4
Attessia TV,16,Mercredi,0,0,45+,H,faible,116
Attessia TV,16,Mercredi,0,0,45+,H,moyen,166
Attessia TV,16,Samedi,0,0,18-24,F,faible,6
Attessia TV,16,Samedi,0,0,18-24,F,moyen,8
Attessia TV,16,Samedi,0,0,18-24,H,eleve,10
Attessia TV,16,Samedi,0,0,18-24,H,faible,24
Attessia TV,16,Samedi,0,0,18-24,H,moyen,38
Attessia TV,16,Samedi,0,0,25-34,F,faible,50
Attessia TV,16,Samedi,0,0,25-34,F,moyen,56
Attessia TV,16,Samedi,0,0,25-34,H,faible,114
Attessia TV,16,Samedi,0,0,25-34,H,moyen,130
Attessia TV,16,Samedi,0,0,35-44,F,faible,60
Attessia TV,16,Samedi,0,0,35-44,F,moyen,74
Attessia TV,16,Samedi,0,0,35-44,H,eleve,2
Attessia TV,16,Samedi,0,0,35-44,H,faible,164
Attessia TV,16,Samedi,0,0,35-44,H,moyen,302
Attessia TV,16,Samedi,0,0,45+,F,eleve,4
Attessia TV,16,Samedi,0,0,45+,F,faible,48
Attessia TV,16,Samedi,0,0,45+,F,moyen,96
Attessia TV,16,Samedi,0,0,45+,H,eleve,4
Attessia TV,16,Samedi,0,0,45+,H,faible,152
Attessia TV,16,Samedi,0,0,45+,H,moyen,224
Attessia TV,16,Vendredi,0,0,18-24,F,faible,4
Attessia TV,16,Vendredi,0,0,18-24,F,moyen,12
Attessia TV,16,Vendredi,0,0,18-24,H,eleve,2
Attessia TV,16,Vendredi,0,0,18-24,H,faible,14
Attessia TV,16,Vendredi,0,0,18-24,H,moyen,22
Attessia TV,16,Vendredi,0,0,25-34,F,faible,30
Attessia TV,16,Vendredi,0,0,25-34,F,moyen,40
Attessia TV,16,Vendredi,0,0,25-34,H,eleve,2
Attessia TV,16,Vendredi,0,0,25-34,H,faible,52
Attessia TV,16,Vendredi,0,0,25-34,H,moyen,106
Attessia TV,16,Vendredi,0,0,35-44,F,faible,30
Attessia TV,16,Vendredi,0,0,35-44,F,moyen,66
Attessia TV,16,Vendredi,0,0,35-44,H,eleve,6
Attessia TV,16,Vendredi,0,0,35-44,H,faible,116
Attessia TV,16,Vendredi,0,0,35-44,H,moyen,190
Attessia TV,16,Vendredi,0,0,45+,F,faible,36
Attessia TV,16,Vendredi,0,0,45+,F,moyen,58
Attessia TV,16,Vendredi,0,0,45+,H,faible,96
Attessia TV,16,Vendredi,0,0,45+,H,moyen,158
Attessia TV,17,Dimanche,0,0,18-24,F,faible,28
Attessia TV,17,Dimanche,0,0,18-24,F,moyen,26
Attessia TV,17,Dimanche,0,0,18-24,H,eleve,6
Attessia TV,17,Dimanche,0,0,18-24,H,faible,42
Attessia TV,17,Dimanche,0,0,18-24,H,moyen,40
Attessia TV,17,Dimanche,0,0,25-34,F,faible,70
Attessia TV,17,Dimanche,0,0,25-34,F,moyen,116
Attessia TV,17,Dimanche,0,0,25-34,H,eleve,4
Attessia TV,17,Dimanche,0,0,25-34,H,faible,188
Attessia TV,17,Dimanche,0,0,25-34,H,moyen,232
Attessia TV,17,Dimanche,0,0,35-44,F,eleve,2
Attessia TV,17,Dimanche,0,0,35-44,F,faible,84
Attessia TV,17,Dimanche,0,0,35-44,F,moyen,134
Attessia TV,17,Dimanche,0,0,35-44,H,eleve,2
Attessia TV,17,Dimanche,0,0,35-44,H,faible,260
Attessia TV,17,Dimanche,0,0,35-44,H,moyen,386
Attessia TV,17,Dimanche,0,0,45+,F,eleve,2
Attessia TV,17,Dimanche,0,0,45+,F,faible,58
Attessia TV,17,Dimanche,0,0,45+,F,moyen,98
Attessia TV,17,Dimanche,0,0,45+,H,eleve,8
Attessia TV,17,Dimanche,0,0,45+,H,faible,174
Attessia TV,17,Dimanche,0,0,45+,H,moyen,260
Attessia TV,17,Jeudi,0,1,18-24,F,eleve,6
Attessia TV,17,Jeudi,0,1,18-24,F,faible,24
Attessia TV,17,Jeudi,0,1,18-24,F,moyen,20
Attessia TV,17,Jeudi,0,1,18-24,H,eleve,6
Attessia TV,17,Jeudi,0,1,18-24,H,faible,76
Attessia TV,17,Jeudi,0,1,18-24,H,moyen,92
Attessia TV,17,Jeudi,0,1,25-34,F,faible,60
Attessia TV,17,Jeudi,0,1,25-34,F,moyen,114
Attessia TV,17,Jeudi,0,1,25-34,H,eleve,8
Attessia TV,17,Jeudi,0,1,25-34,H,faible,250
Attessia TV,17,Jeudi,0,1,25-34,H,moyen,424
Attessia TV,17,Jeudi,0,1,35-44,F,eleve,4
Attessia TV,17,Jeudi,0,1,35-44,F,faible,106
Attessia TV,17,Jeudi,0,1,35-44,F,moyen,160
Attessia TV,17,Jeudi,0,1,35-44,H,eleve,8
Attessia TV,17,Jeudi,0,1,35-44,H,faible,330
Attessia TV,17,Jeudi,0,1,35-44,H,moyen,554
Attessia TV,17,Jeudi,0,1,45+,F,faible,90
Attessia TV,17,Jeudi,0,1,45+,F,moyen,120
Attessia TV,17,Jeudi,0,1,45+,H,faible,226
Attessia TV,17,Jeudi,0,1,45+,H,moyen,326
Attessia TV,17,Lundi,0,0,18-24,F,faible,8
Attessia TV,17,Lundi,0,0,18-24,F,moyen,8
Attessia TV,17,Lundi,0,0,18-24,H,eleve,6
Attessia TV,17,Lundi,0,0,18-24,H,faible,34
Attessia TV,17,Lundi,0,0,18-24,H,moyen,50
Attessia TV,17,Lundi,0,0,25-34,F,faible,36
Attessia TV,17,Lundi,0,0,25-34,F,moyen,88
Attessia TV,17,Lundi,0,0,25-34,H,faible,112
Attessia TV,17,Lundi,0,0,25-34,H,moyen,212
Attessia TV,17,Lundi,0,0,35-44,F,eleve,2
Attessia TV,17,Lundi,0,0,35-44,F,faible,64
Attessia TV,17,Lundi,0,0,35-44,F,moyen,82
Attessia TV,17,Lundi,0,0,35-44,H,faible,198
Attessia TV,17,Lundi,0,0,35-44,H,moyen,336
Attessia TV,17,Lundi,0,0,45+,F,faible,58
Attessia TV,17,Lundi,0,0,45+,F,moyen,86
Attessia TV,17,Lundi,0,0,45+,H,eleve,2
Attessia TV,17,Lundi,0,0,45+,H,faible,146
Attessia TV,17,Lundi,0,0,45+,H,moyen,238
Attessia TV,17,Mardi,0,0,18-24,F,eleve,4
Attessia TV,17,Mardi,0,0,18-24,F,faible,8
Attessia TV,17,Mardi,0,0,18-24,F,moyen,20
Attessia TV,17,Mardi,0,0,18-24,H,faible,28
Attessia TV,17,Mardi,0,0,18-24,H,moyen,50
Attessia TV,17,Mardi,0,0,25-34,F,eleve,6
Attessia TV,17,Mardi,0,0,25-34,F,faible,44
Attessia TV,17,Mardi,0,0,25-34,F,moyen,84
Attessia TV,17,Mardi,0,0,25-34,H,eleve,2
Attessia TV,17,Mardi,0,0,25-34,H,faible,154
Attessia TV,17,Mardi,0,0,25-34,H,moyen,188
Attessia TV,17,Mardi,0,0,35-44,F,eleve,2
Attessia TV,17,Mardi,0,0,35-44,F,faible,64
Attessia TV,17,Mardi,0,0,35-44,F,moyen,118
Attessia TV,17,Mardi,0,0,35-44,H,eleve,2
Attessia TV,17,Mardi,0,0,35-44,H,faible,238
Attessia TV,17,Mardi,0,0,35-44,H,moyen,320
Attessia TV,17,Mardi,0,0,45+,F,faible,40
Attessia TV,17,Mardi,0,0,45+,F,moyen,94
Attessia TV,17,Mardi,0,0,45+,H,eleve,12
Attessia TV,17,Mardi,0,0,45+,H,faible,170
Attessia TV,17,Mardi,0,0,45+,H,moyen,200
Attessia TV,17,Mercredi,0,0,18-24,F,faible,14
Attessia TV,17,Mercredi,0,0,18-24,F,moyen,16
Attessia TV,17,Mercredi,0,0,18-24,H,eleve,4
Attessia TV,17,Mercredi,0,0,18-24,H,faible,42
Attessia TV,17,Mercredi,0,0,18-24,H,moyen,48
Attessia TV,17,Mercredi,0,0,25-34,F,faible,42
Attessia TV,17,Mercredi,0,0,25-34,F,moyen,74
Attessia TV,17,Mercredi,0,0,25-34,H,eleve,6
Attessia TV,17,Mercredi,0,0,25-34,H,faible,158
Attessia TV,17,Mercredi,0,0,25-34,H,moyen,216
Attessia TV,17,Mercredi,0,0,35-44,F,eleve,2
Attessia TV,17,Mercredi,0,0,35-44,F,faible,66
Attessia TV,17,Mercredi,0,0,35-44,F,moyen,106
Attessia TV,17,Mercredi,0,0,35-44,H,eleve,2
Attessia TV,17,Mercredi,0,0,35-44,H,faible,178
Attessia TV,17,Mercredi,0,0,35-44,H,moyen,360
Attessia TV,17,Mercredi,0,0,45+,F,faible,62
Attessia TV,17,Mercredi,0,0,45+,F,moyen,96
Attessia TV,17,Mercredi,0,0,45+,H,eleve,4
Attessia TV,17,Mercredi,0,0,45+,H,faible,170
Attessia TV,17,Mercredi,0,0,45+,H,moyen,246
Attessia TV,17,Samedi,0,0,18-24,F,eleve,4
Attessia TV,17,Samedi,0,0,18-24,F,faible,18
Attessia TV,17,Samedi,0,0,18-24,F,moyen,26
Attessia TV,17,Samedi,0,0,18-24,H,eleve,4
Attessia TV,17,Samedi,0,0,18-24,H,faible,50
Attessia TV,17,Samedi,0,0,18-24,H,moyen,62
Attessia TV,17,Samedi,0,0,25-34,F,faible,48
Attessia TV,17,Samedi,0,0,25-34,F,moyen,92
Attessia TV,17,Samedi,0,0,25-34,H,faible,214
Attessia TV,17,Samedi,0,0,25-34,H,moyen,286
Attessia TV,17,Samedi,0,0,35-44,F,faible,76
Attessia TV,17,Samedi,0,0,35-44,F,moyen,158
Attessia TV,17,Samedi,0,0,35-44,H,faible,244
Attessia TV,17,Samedi,0,0,35-44,H,moyen,442
Attessia TV,17,Samedi,0,0,45+,F,faible,66
Attessia TV,17,Samedi,0,0,45+,F,moyen,130
Attessia TV,17,Samedi,0,0,45+,H,eleve,6
Attessia TV,17,Samedi,0,0,45+,H,faible,164
Attessia TV,17,Samedi,0,0,45+,H,moyen,310
Attessia TV,17,Vendredi,0,0,18-24,F,faible,14
Attessia TV,17,Vendredi,0,0,18-24,F,moyen,10
Attessia TV,17,Vendredi,0,0,18-24,H,eleve,2
Attessia TV,17,Vendredi,0,0,18-24,H,faible,48
Attessia TV,17,Vendredi,0,0,18-24,H,moyen,48
Attessia TV,17,Vendredi,0,0,25-34,F,faible,44
Attessia TV,17,Vendredi,0,0,25-34,F,moyen,96
Attessia TV,17,Vendredi,0,0,25-34,H,eleve,6
Attessia TV,17,Vendredi,0,0,25-34,H,faible,186
Attessia TV,17,Vendredi,0,0,25-34,H,moyen,242
Attessia TV,17,Vendredi,0,0,35-44,F,faible,66
Attessia TV,17,Vendredi,0,0,35-44,F,moyen,136
Attessia TV,17,Vendredi,0,0,35-44,H,faible,216
Attessia TV,17,Vendredi,0,0,35-44,H,moyen,346
Attessia TV,17,Vendredi,0,0,45+,F,faible,44
Attessia TV,17,Vendredi,0,0,45+,F,moyen,110
Attessia TV,17,Vendredi,0,0,45+,H,eleve,6
Attessia TV,17,Vendredi,0,0,45+,H,faible,164
Attessia TV,17,Vendredi,0,0,45+,H,moyen,232
Attessia TV,18,Dimanche,0,0,18-24,F,faible,44
Attessia TV,18,Dimanche,0,0,18-24,F,moyen,46
Attessia TV,18,Dimanche,0,0,18-24,H,eleve,10
Attessia TV,18,Dimanche,0,0,18-24,H,faible,84
Attessia TV,18,Dimanche,0,0,18-24,H,moyen,150
Attessia TV,18,Dimanche,0,0,25-34,F,eleve,4
Attessia TV,18,Dimanche,0,0,25-34,F,faible,70
Attessia TV,18,Dimanche,0,0,25-34,F,moyen,124
Attessia TV,18,Dimanche,0,0,25-34,H,eleve,4
Attessia TV,18,Dimanche,0,0,25-34,H,faible,306
Attessia TV,18,Dimanche,0,0,25-34,H,moyen,402
Attessia TV,18,Dimanche,0,0,35-44,F,eleve,2
Attessia TV,18,Dimanche,0,0,35-44,F,faible,108
Attessia TV,18,Dimanche,0,0,35-44,F,moyen,182
Attessia TV,18,Dimanche,0,0,35-44,H,eleve,6
Attessia TV,18,Dimanche,0,0,35-44,H,faible,308
Attessia TV,18,Dimanche,0,0,35-44,H,moyen,536
Attessia TV,18,Dimanche,0,0,45+,F,faible,78
Attessia TV,18,Dimanche,0,0,45+,F,moyen,130
Attessia TV,18,Dimanche,0,0,45+,H,eleve,4
Attessia TV,18,Dimanche,0,0,45+,H,faible,220
Attessia TV,18,Dimanche,0,0,45+,H,moyen,310
Attessia TV,18,Jeudi,0,1,18-24,F,eleve,6
Attessia TV,18,Jeudi,0,1,18-24,F,faible,68
Attessia TV,18,Jeudi,0,1,18-24,F,moyen,46
Attessia TV,18,Jeudi,0,1,18-24,H,eleve,12
Attessia TV,18,Jeudi,0,1,18-24,H,faible,152
Attessia TV,18,Jeudi,0,1,18-24,H,moyen,146
Attessia TV,18,Jeudi,0,1,25-34,F,eleve,2
Attessia TV,18,Jeudi,0,1,25-34,F,faible,92
Attessia TV,18,Jeudi,0,1,25-34,F,moyen,226
Attessia TV,18,Jeudi,0,1,25-34,H,eleve,4
Attessia TV,18,Jeudi,0,1,25-34,H,faible,390
Attessia TV,18,Jeudi,0,1,25-34,H,moyen,542
Attessia TV,18,Jeudi,0,1,35-44,F,faible,132
Attessia TV,18,Jeudi,0,1,35-44,F,moyen,214
Attessia TV,18,Jeudi,0,1,35-44,H,eleve,8
Attessia TV,18,Jeudi,0,1,35-44,H,faible,378
Attessia TV,18,Jeudi,0,1,35-44,H,moyen,584
Attessia TV,18,Jeudi,0,1,45+,F,faible,90
Attessia TV,18,Jeudi,0,1,45+,F,moyen,126
Attessia TV,18,Jeudi,0,1,45+,H,eleve,10
Attessia TV,18,Jeudi,0,1,45+,H,faible,262
Attessia TV,18,Jeudi,0,1,45+,H,moyen,326
Attessia TV,18,Lundi,0,0,18-24,F,eleve,2
Attessia TV,18,Lundi,0,0,18-24,F,faible,30
Attessia TV,18,Lundi,0,0,18-24,F,moyen,38
Attessia TV,18,Lundi,0,0,18-24,H,eleve,10
Attessia TV,18,Lundi,0,0,18-24,H,faible,74
Attessia TV,18,Lundi,0,0,18-24,H,moyen,114
Attessia TV,18,Lundi,0,0,25-34,F,eleve,2
Attessia TV,18,Lundi,0,0,25-34,F,faible,50
Attessia TV,18,Lundi,0,0,25-34,F,moyen,126
Attessia TV,18,Lundi,0,0,25-34,H,eleve,6
Attessia TV,18,Lundi,0,0,25-34,H,faible,258
Attessia TV,18,Lundi,0,0,25-34,H,moyen,310
Attessia TV,18,Lundi,0,0,35-44,F,eleve,2
Attessia TV,18,Lundi,0,0,35-44,F,faible,88
Attessia TV,18,Lundi,0,0,35-44,F,moyen,120
Attessia TV,18,Lundi,0,0,35-44,H,eleve,12
Attessia TV,18,Lundi,0,0,35-44,H,faible,262
Attessia TV,18,Lundi,0,0,35-44,H,moyen,448
Attessia TV,18,Lundi,0,0,45+,F,faible,68
Attessia TV,18,Lundi,0,0,45+,F,moyen,104
Attessia TV,18,Lundi,0,0,45+,H,eleve,4
Attessia TV,18,Lundi,0,0,45+,H,faible,184
Attessia TV,18,Lundi,0,0,45+,H,moyen,300
Attessia TV,18,Mardi,0,0,18-24,F,eleve,2
Attessia TV,18,Mardi,0,0,18-24,F,faible,30
Attessia TV,18,Mardi,0,0,18-24,F,moyen,40
Attessia TV,18,Mardi,0,0,18-24,H,eleve,14
Attessia TV,18,Mardi,0,0,18-24,H,faible,82
Attessia TV,18,Mardi,0,0,18-24,H,moyen,88
Attessia TV,18,Mardi,0,0,25-34,F,faible,68
Attessia TV,18,Mardi,0,0,25-34,F,moyen,138
Attessia TV,18,Mardi,0,0,25-34,H,eleve,6
Attessia TV,18,Mardi,0,0,25-34,H,faible,266
Attessia TV,18,Mardi,0,0,25-34,H,moyen,264
Attessia TV,18,Mardi,0,0,35-44,F,faible,82
Attessia TV,18,Mardi,0,0,35-44,F,moyen,148
Attessia TV,18,Mardi,0,0,35-44,H,eleve,4
Attessia TV,18,Mardi,0,0,35-44,H,faible,224
Attessia TV,18,Mardi,0,0,35-44,H,moyen,372
Attessia TV,18,Mardi,0,0,45+,F,faible,54
Attessia TV,18,Mardi,0,0,45+,F,moyen,98
Attessia TV,18,Mardi,0,0,45+,H,eleve,6
Attessia TV,18,Mardi,0,0,45+,H,faible,164
Attessia TV,18,Mardi,0,0,45+,H,moyen,262
Attessia TV,18,Mercredi,0,0,18-24,F,eleve,2
Attessia TV,18,Mercredi,0,0,18-24,F,faible,28
Attessia TV,18,Mercredi,0,0,18-24,F,moyen,26
Attessia TV,18,Mercredi,0,0,18-24,H,faible,48
Attessia TV,18,Mercredi,0,0,18-24,H,moyen,88
Attessia TV,18,Mercredi,0,0,25-34,F,faible,78
Attessia TV,18,Mercredi,0,0,25-34,F,moyen,136
Attessia TV,18,Mercredi,0,0,25-34,H,eleve,4
Attessia TV,18,Mercredi,0,0,25-34,H,faible,230
Attessia TV,18,Mercredi,0,0,25-34,H,moyen,290
Attessia TV,18,Mercredi,0,0,35-44,F,faible,72
Attessia TV,18,Mercredi,0,0,35-44,F,moyen,142
Attessia TV,18,Mercredi,0,0,35-44,H,eleve,6
Attessia TV,18,Mercredi,0,0,35-44,H,faible,258
Attessia TV,18,Mercredi,0,0,35-44,H,moyen,420
Attessia TV,18,Mercredi,0,0,45+,F,eleve,2
Attessia TV,18,Mercredi,0,0,45+,F,faible,54
Attessia TV,18,Mercredi,0,0,45+,F,moyen,96
Attessia TV,18,Mercredi,0,0,45+,H,faible,164
